Word,Length,Use_rate
cook_up,6,414212
cool,4,1457
cool_down,8,414213
cool_it,6,414214
cool_off,7,414215
cool_one's_heels,14,414216
coop_in,6,414217
coop_up,6,414218
cooper,6,5256
cooperate,9,13480
coordinate,10,6989
cop,3,9382
cop_out,6,414219
cope,4,9848
copolymerise,12,414220
copolymerize,12,414221
copper,6,4678
copper-bottom,13,414222
copulate,8,179098
copy,4,1016
copy_out,7,414223
copyedit,8,227364
copyread,8,414224
copyright,9,147
coquet,6,228775
coquette,8,81303
corbel,6,134660
cord,4,5619
cordon_off,9,414225
corduroy,8,26836
core,4,1617
core_out,7,414226
cork,4,9466
cork_up,6,414227
corkscrew,9,36148
corn,4,5861
corner,6,2218
cornice,7,63490
coronate,8,414228
corrade,7,414229
corral,6,30487
correct,7,1847
correlate,9,25277
correspond,10,11919
corroborate,11,65919
corrode,7,93077
corrugate,9,414230
corrupt,7,11969
corset,6,23975
coruscate,9,414231
cosh,4,41635
cosign,6,196743
cosponsor,9,68546
cosset,6,414232
cost,4,489
costume,7,5849
cotton,6,3274
cotton_on,8,414233
cotton_up,8,414234
couch,5,10651
cough,5,12683
cough_out,8,414235
cough_up,7,414236
counsel,7,4627
count,5,2011
count_down,9,414237
count_off,8,414238
count_on,7,414239
count_out,8,414240
countenance,11,33807
counter,7,2277
counter-drill,13,414241
counteract,10,36830
counterattack,13,69467
counterbalance,14,67974
counterchallenge,16,414242
counterchange,13,414243
countercheck,12,414244
counterclaim,12,64722
counterfeit,11,25316
countermand,11,295290
countermarch,12,414245
countermine,11,414246
counterplot,11,414247
counterpoint,12,33680
counterpoise,12,217658
counterpose,11,414248
countersign,11,208298
countersink,11,150644
counterstrike,13,43140
countervail,11,310124
counterweight,13,71025
country-dance,13,414249
couple,6,1883
couple_on,8,414250
couple_up,8,414251
course,6,428
court,5,608
court-martial,13,414252
court_favor,10,414253
court_favour,11,414254
covenant,8,10372
cover,5,846
cover_for,8,414255
cover_up,7,414256
covet,5,63590
cow,3,7132
cower,5,102486
cowhide,7,53045
cowl,4,47117
cox,3,6404
cozen,5,182589
cozy_up,6,414257
crab,4,11896
crack,5,4224
crack_down,9,414258
crack_up,7,414259
crackle,7,42470
cradle,6,9852
craft,5,4241
cram,4,27607
cramp,5,44779
cranch,6,159353
crane,5,10212
crank,5,16647
crank_out,8,414260
crank_up,7,414261
crap,4,7887
crap_up,6,414262
crape,5,116414
crash,5,4498
crash-dive,10,414263
crash_land,9,414264
crate,5,15974
craunch,7,414265
crave,5,23666
crawfish,8,42146
crawfish_out,11,414266
crawl,5,14216
crawl_in,7,414267
crayon,6,35275
craze,5,26875
creak,5,87974
cream,5,2990
cream_off,8,414268
crease,6,29367
create,6,568
create_by_mental_act,17,414269
create_from_raw_material,21,414270
create_from_raw_stuff,18,414271
create_mentally,14,414272
create_verbally,14,414273
credit,6,437
creep,5,18621
creep_in,7,414274
creep_up,7,414275
cremate,7,217141
crenel,6,414276
crenelate,9,414277
crenellate,10,414278
creolize,8,414279
creosote,8,64944
crepe,5,30631
crepitate,9,414280
crescendo,9,45723
crest,5,9498
crew,4,3384
crib,4,11850
crick,5,47590
cricket,7,5583
criminalise,11,188534
criminalize,11,84851
criminate,9,307476
crimp,5,34150
crimson,7,12536
cringe,6,43010
crinkle,7,65224
cripple,7,26033
crisp,5,11793
crispen,7,227984
crisscross,10,56591
criticise,9,47065
criticize,9,23356
critique,8,10836
croak,5,73790
crochet,7,15567
crock,5,27590
crock_up,7,414281
cronk,5,106803
crook,5,25335
croon,5,126798
crop,4,5648
crop_out,7,414282
crop_up,6,414283
croquet,7,36538
cross,5,1083
cross-check,11,414284
cross-dress,11,414285
cross-fertilise,15,414286
cross-fertilize,15,414287
cross-file,10,414288
cross-index,11,414289
cross-link,10,414290
cross-pollinate,15,414291
cross-refer,11,414292
cross_examine,12,414293
cross_off,8,414294
cross_oneself,12,414295
cross_out,8,414296
cross_question,13,414297
crossbreed,10,137966
crosscut,8,59266
crosshatch,10,141243
crossruff,9,414298
crouch,6,26161
crow,4,10629
crowd,5,5598
crowd_out,8,414299
crowd_together,13,414300
crown,5,4219
crucify,7,80021
cruise,6,2843
crumb,5,33149
crumble,7,40580
crump,5,50404
crumple,7,116185
crunch,6,18732
crusade,7,18225
crush,5,12398
crush_out,8,414301
crust,5,16276
cry,3,5529
cry_for,6,414302
cry_out,6,414303
cry_out_for,9,414304
crystalise,10,414305
crystalize,10,414306
crystallise,11,224484
crystallize,11,93817
cub,3,16415
cube,4,7860
cuckold,7,21860
cuckoo,6,25646
cuddle,6,38164
cudgel,6,123283
cue,3,11931
cuff,4,14945
cull,4,41879
cull_out,7,414307
culminate,9,59160
cultivate,9,24442
culture,7,1172
cumber,6,202907
cumulate,8,181791
cup,3,1822
curb,4,12551
curdle,6,222188
cure,4,6143
curl,4,12222
curl_up,6,414308
curry,5,11535
curry_favor,10,414309
curry_favour,11,414310
currycomb,9,414311
curse,5,11618
curtail,7,43430
curtain,7,10294
curtain_off,10,414312
curtsey,7,227880
curtsy,6,246612
curve,5,5714
curvet,6,414313
cushion,7,12446
cuss,4,53412
custom-make,11,414314
customise,9,9223
customize,9,4868
cut,3,1324
cut_across,9,414315
cut_away,7,414316
cut_back,7,414317
cut_corners,10,414318
cut_down,7,414319
cut_in,5,414320
cut_into,7,414321
cut_off,6,414322
cut_out,6,414323
cut_short,8,414324
cut_through,10,414325
cut_to,5,414326
cut_to_ribbons,12,414327
cut_up,5,414328
cutinize,8,414329
cybernate,9,414330
cycle,5,2698
cycle_on,7,414331
cyclostyle,10,414332
cypher,6,47021
dab,3,17639
dabble,6,79937
dado,4,56472
daisy-chain,11,414333
dally,5,81209
dam,3,6578
dam_up,5,414334
damage,6,2266
damascene,9,140689
damn,4,5728
damp,4,18220
dampen,6,51445
dance,5,1622
dandify,7,414335
dandle,6,414336
dangle,6,26291
dapple,6,130992
dare,4,8413
darken,6,55901
darn,4,19786
dart,4,15944
dash,4,8587
dash_down,8,414337
dash_off,7,414338
date,4,102
date-mark,9,414339
date_back,8,414340
date_from,8,414341
date_stamp,9,414342
dateline,8,25986
datemark,8,414343
daub,4,113170
daunt,5,172953
dawdle,6,218314
dawn,4,5334
daydream,8,40240
daze,4,31731
dazzle,6,26286
de-access,9,414344
de-aerate,9,414345
de-emphasise,12,414346
de-emphasize,12,414347
de-energise,11,414348
de-energize,11,414349
de-escalate,11,414350
de-ice,6,414351
de-iodinate,11,414352
de-ionate,9,414353
deaccession,11,414354
deactivate,10,41926
deaden,6,158158
deaerate,8,414355
deaf,4,9167
deafen,6,298286
deal,4,1274
deal_out,7,414356
deaminate,9,414357
deaminize,9,414358
debar,5,145048
debark,6,414359
debase,6,162847
debate,6,3284
debauch,7,212610
debilitate,10,278457
debit,5,10557
debone,6,414360
debouch,7,414361
debrief,7,78107
debug,5,6365
debunk,6,73000
debut,5,7847
decaffeinate,12,414362
decalcify,9,414363
decamp,6,125074
decant,6,130607
decapitate,10,202198
decarbonate,11,414364
decarbonise,11,414365
decarbonize,11,414366
decarboxylate,13,414367
decarburise,11,414368
decarburize,11,414369
decay,5,10134
decease,7,92888
deceive,7,30329
decelerate,10,131669
decentralise,12,235173
decentralize,12,111292
decerebrate,11,414370
decertify,9,244809
dechlorinate,12,414371
decide,6,3568
decimalise,10,414372
decimalize,10,414373
decimate,8,107435
decipher,8,31903
deck,4,4329
deck_out,7,414374
deck_up,6,414375
declaim,7,254576
declare,7,9348
declare_oneself,14,414376
declassify,10,189462
declaw,6,414377
decline,7,5615
declutch,8,414378
decoct,6,414379
decode,6,20265
decoke,6,414380
decollate,9,414381
decolonise,10,414382
decolonize,10,414383
decolor,7,414384
decolorise,10,414385
decolorize,10,414386
decolour,8,414387
decolourise,11,414388
decolourize,11,414389
decommission,12,104992
decompose,9,46656
decompress,10,59637
deconcentrate,13,414390
deconsecrate,12,414391
deconstruct,11,83199
decontaminate,13,111914
decontrol,9,192206
decorate,8,17105
decorticate,11,414392
decouple,8,98193
decoy,5,38850
decrease,8,4933
decree,6,13053
decrepitate,11,414393
decrescendo,11,414394
decriminalise,13,414395
decriminalize,13,219116
decry,5,66548
decrypt,7,33901
decussate,9,414396
dedicate,8,26228
dedifferentiate,15,414397
deduce,6,35045
deduct,6,22480
deed_over,8,414398
deem,4,21923
deep-dye,8,414399
deep-fat-fry,12,414400
deep-fry,8,414401
deep-six,8,414402
deep_freeze,10,414403
deepen,6,29346
deface,6,84915
defalcate,9,414404
defame,6,73765
defang,6,414405
defat,5,414406
default,7,1538
default_on,9,414407
defeat,6,8135
defecate,8,135736
defect,6,10327
defeminise,10,414408
defeminize,10,414409
defend,6,7739
defenestrate,12,414410
defer,5,23567
defervesce,10,414411
defibrillate,12,414412
defibrinate,11,414413
defile,6,78097
define,6,2233
deflagrate,10,414414
deflate,7,59616
deflect,7,44754
deflower,8,284974
defog,5,414415
defoliate,9,332617
deforest,8,71089
deform,6,78074
defraud,7,49972
defray,6,48366
defrock,7,414416
defrost,7,43900
defuse,6,59404
defy,4,29907
degas,5,41719
degauss,7,202982
degenerate,10,29320
deglaze,7,239704
deglycerolise,13,414417
deglycerolize,13,414418
degrade,7,28860
degrease,8,314314
degust,6,414419
dehisce,7,414420
dehorn,6,414421
dehumanise,10,414422
dehumanize,10,205610
dehumidify,10,414423
dehydrate,9,138866
dehydrogenate,13,414424
deice,5,414425
deify,5,260075
deign,5,102635
deionize,8,414426
deject,6,414427
delay,5,3446
delegate,8,11722
delete,6,2377
deliberate,10,15634
delight,7,9338
delimit,7,90372
delimitate,10,414428
delineate,9,43763
deliquesce,10,414429
delist,6,129056
deliver,7,3338
deliver_the_goods,15,414430
delocalize,10,414431
delouse,7,414432
delude,6,104699
deluge,6,42724
delve,5,34141
demagnetise,11,414433
demagnetize,11,414434
demand,6,1829
demarcate,9,145069
demasculinise,13,414435
demasculinize,13,414436
dematerialise,13,414437
dematerialize,13,414438
demean,6,86679
demilitarise,12,414439
demilitarize,12,414440
demineralise,12,414441
demineralize,12,414442
demise,6,20174
demist,6,414443
demo,4,3520
demob,5,414444
demobilise,10,414445
demobilize,10,264952
democratise,11,231547
democratize,11,129162
demodulate,10,278295
demolish,8,45245
demonetise,10,414446
demonetize,10,414447
demonise,8,259640
demonize,8,100414
demonstrate,11,4615
demoralise,10,414448
demoralize,10,163167
demote,6,108826
demulsify,9,414449
demur,5,157222
demyelinate,11,414450
demystify,9,93206
demythologise,13,414451
demythologize,13,414452
denationalise,13,414453
denationalize,13,414454
denaturalise,12,414455
denaturalize,12,414456
denature,8,192711
denazify,8,414457
denigrate,9,86920
denitrify,9,414458
denominate,10,245110
denote,6,12883
denounce,8,40292
dent,4,13712
denudate,8,414459
denude,6,414460
deny,4,7851
deodorise,9,414461
deodorize,9,260568
deodourise,10,414462
deoxidise,9,414463
deoxidize,9,414464
deoxygenate,11,414465
depart,6,10105
depend,6,6073
depend_on,8,414466
depend_upon,10,414467
depersonalise,13,414468
depersonalize,13,414469
depict,6,20732
depilate,8,414470
deplane,7,414471
deplete,7,60914
deplore,7,88536
deploy,6,11767
deplumate,9,414472
deplume,7,414473
depolarise,10,414474
depolarize,10,414475
depone,6,414476
depopulate,10,327541
deport,6,57767
depose,6,89649
deposit,7,3816
deprave,7,414477
deprecate,9,104570
depreciate,10,88197
depress,7,47884
depressurise,12,414478
depressurize,12,414479
deprive,7,32349
depute,6,154121
deputise,8,309046
deputize,8,414480
deracinate,10,414481
derail,6,51280
derange,7,414482
derate,6,195543
derecognise,11,414483
derecognize,11,414484
deregulate,10,112907
derequisition,13,414485
derestrict,10,414486
deride,6,103315
derive,6,13184
derogate,8,144647
desacralize,11,414487
desalinate,10,414488
desalinise,10,414489
desalinize,10,414490
desalt,6,414491
descale,7,414492
descant,7,125265
descant_on,9,414493
descend,7,25148
describe,8,3114
descry,6,274347
desecrate,9,132871
desegregate,11,222599
desensitise,11,414494
desensitize,11,191355
desert,6,4409
deserve,7,8336
desex,5,414495
desexualise,11,414496
desexualize,11,414497
desiccate,9,414498
design,6,245
designate,9,13120
desire,6,4015
desist,6,35669
desolate,8,36359
desorb,6,319182
despair,7,15811
despatch,8,23314
despise,7,31276
despoil,7,228192
despond,7,258154
desquamate,10,414499
destabilise,11,129183
destabilize,11,69217
destain,7,414500
destalinise,11,414501
destalinize,11,414502
destine,7,187258
destress,8,228952
destroy,7,6266
destruct,8,53491
desulfurize,11,414503
desulphurize,12,414504
desynchronise,13,414505
desynchronize,13,414506
detach,6,35327
detail,6,1799
detain,6,40155
detect,6,7029
deter,5,18159
deterge,7,414507
deteriorate,11,37387
determine,9,1914
detest,6,69016
dethaw,6,414508
dethrone,8,162058
detick,6,414509
detonate,8,69319
detour,6,31564
detox,5,16142
detoxicate,10,414510
detoxify,8,70953
detract,7,38338
detrain,7,414511
detransitivise,14,414512
detransitivize,14,414513
detribalise,11,414514
detribalize,11,414515
detusk,6,414516
devaluate,9,414517
devalue,7,91681
devastate,9,80715
devein,6,414518
develop,7,1482
deviate,7,34759
devil,5,5117
devilise,8,414519
devilize,8,414520
devise,6,22251
devitalise,10,414521
devitalize,10,414522
devitrify,9,414523
devoice,7,414524
devolve,7,83252
devolve_on,9,414525
devote,6,20131
devour,6,43092
diabolise,9,414526
diabolize,9,414527
diagnose,8,14461
diagonalise,11,414528
diagonalize,11,276280
diagram,7,6435
dial,4,4211
dialyse,7,414529
dialyze,7,414530
diazotize,9,414531
dibble,6,75742
dice,4,8892
dichotomise,11,414532
dichotomize,11,414533
dicker,6,77036
dictate,7,20832
didder,6,169138
diddle,6,72473
die,3,1763
die_away,7,414534
die_back,7,414535
die_down,7,414536
die_hard,7,414537
die_off,6,414538
die_out,6,414539
diet,4,1839
differ,6,6074
differentiate,13,17787
diffract,8,276971
diffuse,7,19568
dig,3,7788
dig_in,5,414540
dig_into,7,414541
dig_out,6,414542
dig_up,5,414543
digest,6,4562
digitalise,10,414544
digitalize,10,414545
digitise,8,169745
digitize,8,54688
dignify,7,151283
digress,7,43626
dike,4,39562
dilapidate,10,414546
dilate,6,84676
dilly-dally,11,414547
dillydally,10,414548
dilute,6,28687
dim,3,9389
dimension,9,5101
diminish,8,21475
dimple,6,67061
din,3,10086
dine,4,17463
dine_in,6,414549
dine_out,7,414550
ding,4,19969
dingdong,8,414551
dinge,5,141742
dip,3,9094
dip_into,7,414552
dip_solder,9,414553
diphthongise,12,414554
diphthongize,12,414555
direct,6,783
dirty,5,4328
disable,7,7559
disabuse,8,204013
disaccord,9,414556
disadvantage,12,15341
disaffect,9,414557
disafforest,11,414558
disagree,8,7297
disagree_with,12,414559
disallow,8,32325
disambiguate,12,122279
disappear,9,12421
disappoint,10,31211
disapprove,10,31947
disarm,6,35709
disarrange,10,414560
disarray,8,52905
disarticulate,13,414561
disassemble,11,50779
disassociate,12,125734
disavow,7,114534
disband,7,72987
disbar,6,414562
disbelieve,10,82650
disbud,6,414563
disburden,9,414564
disburse,8,68596
disc-jockey,11,414565
discard,7,17665
discase,7,414566
discern,7,26968
discerp,7,414567
discharge,9,5685
discipline,10,5491
disclaim,8,32840
disclose,8,9419
disco,5,7965
discolor,8,94721
discolorise,11,414568
discolorize,11,414569
discolour,9,289695
discolourise,12,414570
discombobulate,14,414571
discomfit,9,414572
discommode,10,414573
discompose,10,414574
disconcert,10,311709
disconnect,10,15680
discontent,10,32460
discontinue,11,22808
discord,7,42082
discount,8,975
discountenance,14,414575
discourage,10,20138
discourse,9,11225
discover,8,2995
discredit,9,36900
discriminate,12,19611
discuss,7,1892
disdain,7,37610
disembark,9,86108
disembarrass,12,414576
disembody,9,414577
disembowel,10,303626
disembroil,10,414578
disenable,9,414579
disenchant,10,228460
disencumber,11,414580
disenfranchise,14,156807
disengage,9,69437
disentangle,11,97520
disestablish,12,414581
disesteem,9,414582
disfavor,8,131547
disfavour,9,255157
disfigure,9,187966
disforest,9,414583
disfranchise,12,414584
disgorge,8,154506
disgrace,8,26615
disgruntle,10,414585
disguise,8,21091
disgust,7,28532
dish,4,3469
dish_out,7,414586
dish_the_dirt,11,414587
dish_up,6,414588
disharmonize,12,414589
dishearten,10,322072
dishevel,8,414590
dishonor,8,59800
dishonour,9,92722
disillusion,11,109571
disincarnate,12,414591
disincline,10,414592
disinfect,9,65827
disinfest,9,414593
disinherit,10,307996
disintegrate,12,71034
disinter,8,288142
disinvest,9,414594
disinvolve,10,414595
disjoin,7,414596
disjoint,8,32391
disk,4,2458
disk-jockey,11,414597
dislike,7,17397
dislocate,9,196665
dislodge,8,77208
dismantle,9,35497
dismay,6,33345
dismember,9,105773
dismiss,7,15596
dismount,8,75991
disobey,7,60633
disoblige,9,414598
disorder,8,5268
disorganise,11,414599
disorganize,11,414600
disorient,9,154256
disorientate,12,414601
disown,6,111844
disparage,9,84156
dispatch,8,8911
dispel,6,40623
dispense,8,28429
dispense_with,12,414602
disperse,8,36077
dispirit,8,414603
displace,8,40027
display,7,750
displease,9,132236
displume,8,414604
disport,7,414605
dispose,7,16141
dispose_of,9,414606
dispossess,10,213781
dispread,8,414607
disprove,8,50911
dispute,7,5676
disqualify,10,46415
disquiet,8,93318
disregard,9,18414
disrespect,10,36196
disrobe,7,199752
disrupt,7,21915
diss,4,23887
dissatisfy,10,414608
dissect,7,57917
dissemble,9,181493
disseminate,11,20130
dissent,7,17195
dissertate,10,414609
dissever,8,414610
dissimilate,11,414611
dissimulate,11,414612
dissipate,9,49275
dissociate,10,93332
dissolve,8,22476
dissonate,9,414613
dissuade,8,63455
distance,8,1368
distemper,9,79014
distend,7,321810
distil,6,163010
distill,7,76601
distinguish,11,10269
distort,7,32665
distract,8,30316
distrain,8,414614
distress,8,12669
distribute,10,6874
district,8,789
distrust,8,31101
disturb,7,23336
disunify,8,414615
disunite,8,414616
ditch,5,15831
dither,6,75259
ditto,5,21733
divagate,8,414617
divaricate,10,414618
dive,4,7140
dive-bomb,9,414619
diverge,7,51757
diversify,9,32267
divert,6,26034
divest,6,58940
divide,6,8328
divine,6,6466
divorce,7,4862
divulge,7,42688
divvy_up,7,414620
dizen,5,414621
dizzy,5,21394
do_a_job_on,8,414622
do_away_with,10,414623
do_by,4,414624
do_drugs,7,414625
do_good,6,414626
do_in,4,414627
do_it,4,414628
do_justice,9,414629
do_one's_best,11,414630
do_the_dishes,11,414631
do_the_honors,11,414632
do_up,4,414633
do_well,6,414634
do_well_by,8,414635
do_work,6,414636
dock,4,8897
docket,6,12216
doctor,6,2034
doctor_up,8,414637
document,8,809
dodder,6,158469
dodge,5,4626
doff,4,134462
dog,3,1047
dogfight,8,85772
dogmatise,9,414638
dogmatize,9,414639
dogsled,7,173708
dole_out,7,414640
doll_up,6,414641
domesticate,11,182964
domesticise,11,414642
domesticize,11,414643
domicile,8,33127
domiciliate,11,414644
dominate,8,14513
domineer,8,414645
don,3,2982
donate,6,4331
dong,4,13518
doodle,6,29490
doom,4,8838
dope,4,20895
dope_off,7,414646
dope_up,6,414647
dose,4,4359
doss,4,55146
doss_down,8,414648
dot,3,2930
dote,4,123836
double,6,1046
double-check,12,414649
double-date,11,414650
double-glaze,12,414651
double-park,11,414652
double-space,12,414653
double-team,11,414654
double_back,10,414655
double_birdie,12,414656
double_bogey,11,414657
double_crochet,13,414658
double_cross,11,414659
double_dye,9,414660
double_over,10,414661
double_stitch,12,414662
double_tongue,12,414663
double_up,8,414664
doubt,5,3643
douche,6,38280
douse,5,110802
dovetail,8,53421
dower,5,70968
down,4,311
downgrade,9,38479
download,8,319
downplay,8,69070
downsize,8,78381
dowse,5,145615
doze,4,74481
doze_off,7,414665
draft,5,2298
drag,4,6613
drag_a_bunt,9,414666
drag_down,8,414667
drag_in,6,414668
drag_on,6,414669
drag_one's_feet,13,414670
drag_one's_heels,14,414671
drag_out,7,414672
drag_through_the_mud,17,414673
drag_up,6,414674
draggle,7,414675
dragoon,7,45638
drain,5,8539
drain_the_cup,11,414676
dramatise,9,414677
dramatize,9,115292
drape,5,40224
draught,7,36472
draw,4,3350
draw_a_bead_on,11,414678
draw_a_blank,10,414679
draw_a_line,9,414680
draw_and_quarter,14,414681
draw_away,8,414682
draw_back,8,414683
draw_close,9,414684
draw_in,6,414685
draw_near,8,414686
draw_off,7,414687
draw_out,7,414688
draw_rein,8,414689
draw_the_line,11,414690
draw_together,12,414691
draw_up,6,414692
drawl,5,93174
dread,5,19676
dream,5,2390
dream_up,7,414693
dredge,6,36011
dredge_up,8,414694
drench,6,67252
dress,5,2868
dress_down,9,414695
dress_out,8,414696
dress_ship,9,414697
dress_up,7,414698
dribble,7,50992
drift,5,11779
drift_apart,10,414699
drift_away,9,414700
drift_off,8,414701
drill,5,7143
drill_in,7,414702
drink,5,2724
drink_down,9,414703
drink_in,7,414704
drink_up,7,414705
drip,4,18398
drip-dry,8,414706
drive,5,737
drive_around,11,414707
drive_away,9,414708
drive_back,9,414709
drive_home,9,414710
drive_in,7,414711
drive_off,8,414712
drive_out,8,414713
drive_up,7,414714
drivel,6,43040
drizzle,7,34163
drone,5,31696
drone_on,7,414715
drool,5,37819
drool_over,9,414716
droop,5,77197
drop,4,2158
drop-kick,9,414717
drop_a_line,9,414718
drop_anchor,10,414719
drop_away,8,414720
drop_back,8,414721
drop_behind,10,414722
drop_by,6,414723
drop_by_the_wayside,16,414724
drop_dead,8,414725
drop_down,8,414726
drop_in,6,414727
drop_like_flies,13,414728
drop_off,7,414729
drop_one's_serve,14,414730
drop_open,8,414731
drop_out,7,414732
drop_the_ball,11,414733
dropforge,9,414734
dropkick,8,47301
drown,5,24176
drown_out,8,414735
drowse,6,414736
drowse_off,9,414737
drub,4,307570
drudge,6,25036
drug,4,1018
drum,4,4807
drum_out,7,414738
drum_up,6,414739
dry,3,2507
dry-dock,8,414740
dry-nurse,9,414741
dry-rot,7,414742
dry-wall,8,414743
dry_clean,8,414744
dry_out,6,414745
dry_up,5,414746
drydock,7,119535
dub,3,11569
duck,4,7123
duel,4,16880
dulcify,7,414747
dulcorate,9,414748
dull,4,13293
dumbfound,9,414749
dummy,5,13245
dummy_up,7,414750
dump,4,8056
dun,3,19524
dung,4,26719
dunk,4,23797
dupe,4,46000
duplex,6,11719
duplicate,9,8765
dusk,4,18076
dust,4,4566
dwarf,5,13656
dwell,5,17449
dwell_on,7,414751
dwindle,7,84405
dwindle_away,11,414752
dwindle_down,11,414753
dye,3,10684
dyke,4,19733
dynamise,8,414754
dynamite,8,17419
dynamize,8,414755
e-mail,6,414756
eagle,5,4196
earmark,7,75931
earn,4,3644
earth,5,1333
earth_up,7,414757
ease,4,4819
ease_off,7,414758
ease_up,6,414759
eat,3,2728
eat_at,5,414760
eat_away,7,414761
eat_in,5,414762
eat_into,7,414763
eat_on,5,414764
eat_out,6,414765
eat_up,5,414766
eavesdrop,9,80088
ebb,3,30671
ebb_away,7,414767
ebb_down,7,414768
ebb_off,6,414769
ebb_out,6,414770
ebonise,7,414771
ebonize,7,414772
echo,4,3764
eclipse,7,7018
economise,9,282766
economize,9,125327
eddy,4,15038
edge,4,1953
edge_in,6,414773
edge_up,6,414774
edify,5,122806
edit,4,848
edit_out,7,414775
editorialise,12,414776
editorialize,12,290801
educate,7,10451
educe,5,414777
edulcorate,10,414778
eff,3,13033
efface,6,179743
effect,6,1071
effectuate,10,62906
effeminise,10,414779
effeminize,10,414780
effervesce,10,414781
effloresce,10,414782
effuse,6,414783
egest,5,414784
egg,3,5154
egg_on,5,414785
egotrip,7,414786
egress,6,30625
ejaculate,9,44113
eject,5,27307
eke_out,6,414787
elaborate,9,13066
elapse,6,72536
elate,5,290132
elbow,5,12610
elect,5,9193
electioneer,11,414788
electrify,9,141924
electrocute,11,190760
electroplate,12,169179
elegise,7,414789
elegize,7,414790
elevate,7,29876
elicit,6,29479
elide,5,234015
eliminate,9,5808
elocute,7,414791
elongate,8,62038
elope,5,117313
elucidate,9,43164
elude,5,64306
elute,5,170841
emaciate,8,414792
email,5,115
emanate,7,66976
emancipate,10,138553
emasculate,10,248679
embalm,6,274055
embank,6,414793
embargo,7,24555
embark,6,25081
embark_on,8,414794
embarrass,9,43520
embattle,8,414795
embed,5,23464
embellish,9,65818
embezzle,8,228435
embitter,8,414796
emblazon,8,264718
embody,6,35678
embolden,8,129985
emboss,6,54951
embower,7,414797
embrace,7,10795
embrangle,9,414798
embrittle,9,414799
embrocate,9,414800
embroider,9,83704
embroil,7,278396
embrown,7,414801
emcee,5,53712
emend,5,153865
emerge,6,11159
emigrate,8,64851
emit,4,22983
emote,5,73950
empale,6,414802
empanel,7,414803
empathise,9,131279
empathize,9,70287
emphasise,9,32104
emphasize,9,12802
emplace,7,414804
emplane,7,414805
employ,6,9099
empower,7,17811
empty,5,2964
empurple,8,414806
emulate,7,25599
emulsify,8,248346
enable,6,2041
enact,5,22955
enamel,6,15328
enamor,6,414807
enamour,7,414808
encamp,6,156881
encapsulate,11,51189
encase,6,109278
enchain,7,414809
enchant,7,53037
encipher,8,297696
encircle,8,87313
enclose,7,23556
enclothe,8,414810
encode,6,16424
encompass,9,20259
encore,6,13345
encounter,9,7693
encourage,9,3433
encrimson,9,414811
encroach,8,76987
encroach_upon,12,414812
encrust,7,414813
encrypt,7,21302
encumber,8,98831
end,3,317
end_up,5,414814
endanger,8,32731
endear,6,122510
endeavor,8,16219
endeavour,9,18303
endorse,7,12075
endow,5,67961
endue,5,414815
endure,6,17899
energise,8,97124
energize,8,41399
enervate,8,414816
enfeeble,8,414817
enfeoff,7,414818
enfilade,8,414819
enfold,6,118812
enforce,7,10166
enfranchise,11,307302
engage,6,6220
engender,8,58050
engild,6,414820
engineer,8,3365
englut,6,414821
engorge,7,414822
engraft,7,313545
engrave,7,59798
engross,7,233923
engulf,6,73698
enhance,7,3400
enjoin,6,64354
enjoy,5,1650
enkindle,8,414823
enlace,6,66425
enlarge,7,2479
enlighten,9,33465
enlist,6,32537
enliven,7,75952
enmesh,6,414824
ennoble,7,247120
enounce,7,414825
enplane,7,414826
enquire,7,14848
enrage,6,124649
enrapture,9,414827
enrich,6,20449
enrobe,6,414828
enrol,5,28331
enroll,6,10811
ensconce,8,414829
enshrine,8,123821
enshroud,8,414830
ensile,6,414831
ensky,5,414832
enslave,7,71811
ensnare,7,149524
ensnarl,7,414833
ensue,5,48782
ensure,6,1372
entail,6,25856
entangle,8,108226
enter,5,657
enter_upon,9,414834
entertain,9,14008
enthral,7,331149
enthrall,8,162161
enthrone,8,414835
enthuse,7,144701
entice,6,36441
entitle,7,42018
entomb,6,414836
entrain,7,217625
entrance,8,5207
entrap,6,126145
entreat,7,83495
entrench,8,114006
entrust,7,39367
entwine,7,150526
enucleate,9,414837
enumerate,9,42838
enunciate,9,165665
envelop,7,75984
envenom,7,414838
environ,7,11813
envisage,8,47730
envision,8,23372
envy,4,15492
enwrap,6,414839
epilate,7,414840
epitomise,9,296706
epitomize,9,142401
epoxy,5,18038
equal,5,2309
equalise,8,157471
equalize,8,61118
equate,6,32467
equilibrate,11,142028
equilibrise,11,414841
equilibrize,11,414842
equip,5,11506
equivocate,10,259983
eradicate,9,28847
erase,5,13615
erect,5,17242
erode,5,30495
eroticize,9,414843
err,3,11353
eruct,5,414844
erupt,5,53129
escalade,8,28723
escalate,8,37645
escallop,8,414845
escape,6,4430
escape_from,10,414846
eschew,6,75568
escort,6,6562
espouse,7,71825
espy,4,82079
essay,5,5490
establish,9,3085
esteem,6,12073
esterify,8,414847
estimate,8,3432
estivate,8,414848
estrange,8,144137
etch,4,31081
eternalise,10,414849
eternalize,10,414850
eternise,8,414851
eternize,8,414852
etherealize,11,414853
etherialise,11,414854
etherify,8,414855
etherise,8,414856
etherize,8,414857
etiolate,8,414858
etymologise,11,414859
etymologize,11,414860
eulogise,8,414861
eulogize,8,323815
euphemise,9,414862
