Word,Index
crumple,1001281420
crumple,1000565934
crunch,1001060096
crunch,1001597899
crunch,1001204331
crunch,1000331892
crusade,1002595732
crusade,1001096355
crush,1002429499
crush,1001596858
crush,1001104324
crush,1000339895
crush,1001804206
crush,1001495601
crush,1001106247
crush,1000560467
crush_out,1000479613
crust,1000357443
cry,1000915018
cry,1000065962
cry,1000914001
cry,1000976818
cry,1001191520
cry,1000987496
cry,1000066456
cry_for,1002635192
cry_out,1000914001
cry_out_for,1002635192
crystalise,1000622730
crystalise,1000446895
crystalise,1000444625
crystalise,1000143524
crystalize,1000622730
crystalize,1000446895
crystalize,1000444625
crystalize,1000143524
crystallise,1000622730
crystallise,1000446895
crystallise,1000143524
crystallize,1000143524
crystallize,1000622730
crystallize,1000446895
crystallize,1000444625
cub,1000057728
cube,1000641924
cube,1001259431
cuckold,1002582588
cuckoo,1000959977
cuddle,1001427599
cuddle,1001428162
cudgel,1001426760
cue,1000879379
cuff,1001419816
cuff,1001290804
cull,1002229563
cull,1001384737
cull_out,1000679122
culminate,1000486540
culminate,1000354684
culminate,1002532600
culminate,1002025625
culminate,1000143860
cultivate,1001746607
cultivate,1001745327
cultivate,1002393545
cultivate,1000303245
culture,1000246666
cumber,1001303637
cumulate,1000158612
cup,1000478759
cup,1000189394
cup,1000087042
curb,1002516039
curb,1001303523
curb,1000237442
curdle,1000458725
curdle,1000443955
curdle,1000443802
cure,1000081478
cure,1000528652
cure,1000529015
cure,1000528881
curl,1000362781
curl,1002102736
curl,1001526774
curl,1001226180
curl,1001076467
curl_up,1002102736
curry,1002196671
curry,1000517374
curry,1000045370
curry_favor,1000882850
curry_favour,1000882850
currycomb,1001599776
curse,1000867051
curse,1000867978
curse,1000867622
curse,1001032430
curtail,1000237442
curtail,1000293639
curtain,1002358533
curtain_off,1002035855
curtsey,1002044394
curtsy,1002044394
curtsy,1000901115
curve,1002037140
curve,1002744576
curve,1002038831
curve,1002038516
curve,1000362781
curvet,1001970359
cushion,1001579748
cuss,1000867051
custom-make,1001626526
customise,1001626526
customise,1000388590
customize,1001626526
customize,1000388590
cut,1001555301
cut,1000430013
cut,1002037140
cut,1001613738
cut,1002427383
cut,1001758723
cut,1001670612
cut,1001416571
cut,1001066821
cut,1000202086
cut,1002619895
cut,1002594436
cut,1002138697
cut,1002105927
cut,1001919858
cut,1001919723
cut,1001864093
cut,1001863981
cut,1001760407
cut,1001760260
cut,1001760121
cut,1001758545
cut,1001717350
cut,1001614027
cut,1001613894
cut,1001558219
cut,1001513208
cut,1001323084
cut,1001322398
cut,1001229652
cut,1001061436
cut,1000562167
cut,1000474253
cut,1000448609
cut,1000430921
cut,1000293269
cut,1000244786
cut,1000226497
cut,1000108279
cut,1000095890
cut,1000060990
cut_across,1001916152
cut_across,1002613693
cut_across,1001603946
cut_away,1001864306
cut_away,1001556769
cut_back,1002008715
cut_back,1000430013
cut_back,1001323662
cut_back,1000237442
cut_corners,1001716413
cut_down,1000430013
cut_down,1001325339
cut_down,1001242426
cut_down,1001106920
cut_down,1001322222
cut_down,1001260866
cut_in,1002300408
cut_in,1002061802
cut_in,1000782236
cut_in,1000521274
cut_in,1000397140
cut_into,1001312361
cut_off,1000780320
cut_off,1000293269
cut_off,1001301854
cut_off,1001443265
cut_off,1001262022
cut_off,1001257256
cut_out,1000473602
cut_out,1001557581
cut_out,1001443265
cut_out,1001552501
cut_out,1001106920
cut_out,1000352964
cut_short,1000363458
cut_short,1000521682
cut_short,1000318042
cut_short,1000293639
cut_through,1001916152
cut_to,1001864471
cut_to_ribbons,1001086331
cut_up,1001258531
cut_up,1000293434
cut_up,1000484732
cut_up,1000201982
cutinize,1000587150
cybernate,1001722811
cycle,1002056599
cycle,1002055194
cycle,1001939907
cycle,1001939335
cycle,1000344425
cycle_on,1002055368
cyclostyle,1001752386
cypher,1000996121
cypher,1000638921
dab,1001235758
dab,1001235591
dabble,1001980398
dabble,1002424713
dabble,1002421160
dabble,1001869561
dado,1002231341
dado,1001460339
daisy-chain,1001357979
dally,1002442312
dally,1002015537
dally,1001039782
dally,1000713761
dam,1001479854
dam_up,1001479854
damage,1000259743
damage,1000589255
damascene,1001686341
damn,1000867622
damp,1002195757
damp,1000574162
damp,1000391231
damp,1000390886
dampen,1000391513
dampen,1000218382
dampen,1002195757
dampen,1000392255
dampen,1000391231
dampen,1000391130
dampen,1000390886
dance,1001898642
dance,1001712535
dance,1002103353
dandify,1000051659
dandle,1001869712
dandle,1001214145
dangle,1002723347
dangle,1001484915
dapple,1000511445
dare,1002380015
dare,1002550742
dare,1000869761
darken,1000313162
darken,1001540617
darken,1000312341
darn,1001333358
dart,1001903884
dart,1002065423
dart,1001903701
dash,1002065423
dash,1000336733
dash,1001510039
dash,1002564529
dash,1001789567
dash,1000184522
dash_down,1001022603
dash_off,1001704514
dash_off,1001022603
date,1002491462
date,1000737394
date,1000620873
date,1002491850
date,1000736950
date-mark,1000737229
date_back,1002729826
date_from,1002729826
date_stamp,1000737394
dateline,1000737229
datemark,1000737229
daub,1001363602
daub,1001315909
daub,1001235951
daunt,1001789567
dawdle,1002062514
dawdle,1002015537
dawdle,1002001894
dawn,1000593150
dawn,1002615649
dawn,1000529916
daydream,1001641175
daydream,1002423305
daze,1002166865
daze,1002119913
dazzle,1002166865
dazzle,1000727008
de-access,1002252557
de-aerate,1002368971
de-emphasise,1000515811
de-emphasize,1000515811
de-energise,1000023237
de-energize,1000023237
de-escalate,1000291745
de-escalate,1000291502
de-ice,1000377478
de-iodinate,1000522113
de-ionate,1000521840
deaccession,1002248749
deactivate,1000192060
deactivate,1000191849
deaden,1000391231
deaden,1001611026
deaden,1000440042
deaden,1000439909
deaden,1000193672
deaden,1000192383
deaden,1000116696
deaerate,1002368971
deaf,1002194386
deafen,1002194523
deafen,1002194386
deafen,1000317191
deal,1001035399
deal,1000736077
deal,1002376078
deal,1002593624
deal,1002299397
deal,1002249738
deal,1002441196
deal,1002382855
deal,1002251238
deal,1002450374
deal,1002299140
deal,1002251468
deal,1002250775
deal_out,1002299397
deaminate,1000574324
deaminize,1000574324
debar,1002507686
debar,1002458770
debar,1000798250
debark,1001983255
debase,1002585532
debase,1000494453
debase,1000488684
debate,1000716789
debate,1000814706
debate,1000814242
debate,1000775477
debauch,1002585532
debilitate,1000390309
debit,1002270368
debone,1000197798
debouch,1002088170
debouch,1000531371
debrief,1000833137
debug,1000200606
debunk,1000854877
debut,1001721874
debut,1001721487
debut,1001721710
decaffeinate,1002369071
decalcify,1000500385
decalcify,1000500243
decamp,1002081104
decamp,1002077642
decamp,1002014550
decant,1002074224
decapitate,1001574185
decarbonate,1002369170
decarbonise,1000531522
decarbonize,1000531522
decarboxylate,1000502799
decarboxylate,1000502615
decarburise,1000531522
decarburize,1000531522
decay,1000399980
decay,1000209244
decay,1000553892
decease,1000359085
deceive,1002581157
deceive,1000856102
decelerate,1000440913
decelerate,1000439450
decentralise,1000406465
decentralize,1000406465
decerebrate,1002369265
decertify,1002449965
dechlorinate,1002369392
decide,1000699355
decide,1000700621
decide,1000701251
decide,1000703643
decimalise,1000531909
decimalise,1000531672
decimalize,1000531909
decimalize,1000531672
decimate,1000471989
decimate,1000471632
decipher,1000996499
decipher,1000627767
deck,1002754802
deck,1001683875
deck,1001415000
deck_out,1000043880
deck_up,1000043880
declaim,1001053236
declaim,1000912317
declare,1001012145
declare,1000967903
declare,1000822462
declare,1000824028
declare,1002449420
declare,1002305510
declare,1001012879
declare,1000979721
declare_oneself,1000881285
declassify,1002514756
declaw,1000197365
decline,1000204228
decline,1002242120
decline,1000799092
decline,1000432779
decline,1002043721
decline,1001975617
decline,1000984945
declutch,1000532148
decoct,1000375564
decoct,1000238145
decoct,1000214138
decode,1000996499
decoke,1000531522
decollate,1001574185
decolonise,1002596823
decolonize,1002596823
decolor,1000280592
decolorise,1000280592
decolorize,1000280592
decolour,1000280592
decolourise,1000280592
decolourize,1000280592
decommission,1002317722
decompose,1000209582
decompose,1000399980
decompose,1000210263
decompress,1001392261
decompress,1000404874
decompress,1000026378
deconcentrate,1000406465
deconsecrate,1000868726
deconstruct,1000940779
decontaminate,1000493988
decontrol,1002472822
decorate,1001679858
decorate,1002754802
decorate,1002552743
decorate,1001469172
decorticate,1001266563
decorticate,1000176884
decouple,1001300399
decouple,1000716178
decouple,1000472507
decouple,1000472354
decoy,1002583840
decrease,1000151509
decrease,1000442400
decree,1001029517
decree,1000717773
decrepitate,1000122293
decrepitate,1000122097
decrescendo,1000547953
decriminalise,1002487025
decriminalize,1002487025
decry,1000865823
decrypt,1000996499
decussate,1001918106
dedicate,1000888984
dedicate,1002401138
dedicate,1000888663
dedicate,1000679885
dedifferentiate,1000119533
deduce,1000638236
deduce,1000946956
deduct,1000642914
deduct,1002219783
deduct,1000638236
deed_over,1002260750
deem,1000695546
deep-dye,1000284344
deep-fat-fry,1000326578
deep-fry,1000327111
deep-six,1002227776
deep-six,1001512456
deep_freeze,1000376088
deepen,1000227591
deepen,1000226992
deepen,1000571601
deepen,1000552287
deface,1001552687
defalcate,1002297496
defame,1000848188
defang,1000197466
defat,1002369490
default,1002258574
default_on,1002258574
defeat,1001110559
defeat,1002479111
defecate,1000073791
defect,1002590182
defeminise,1000060472
defeminize,1000060472
defend,1000896689
defend,1001130221
defend,1001132302
defend,1001093838
defend,1001151604
defend,1002587760
defend,1001019652
defenestrate,1001511516
defer,1002648898
defer,1000879879
defervesce,1000572978
defibrillate,1002558699
defibrinate,1002369572
defile,1001540747
defile,1001540197
defile,1000493346
define,1002617665
define,1000959410
define,1002704161
define,1002742653
define,1000949109
deflagrate,1002778268
deflagrate,1000586225
deflate,1001439502
deflate,1001439358
deflate,1000857916
deflate,1000563797
deflate,1000563380
deflate,1000265591
deflect,1002458770
deflect,1002038145
deflect,1002037650
deflect,1001795785
deflect,1001149526
deflower,1001431014
deflower,1000478872
defog,1000362294
defoliate,1000196157
deforest,1000196368
deform,1001587796
deform,1001353381
deform,1001282617
deform,1000478596
deform,1000477675
deform,1000140787
defraud,1002578034
defray,1002354941
defrock,1002482154
defrost,1000377478
defuse,1001140122
defy,1002712676
defy,1002713660
defy,1000869761
degas,1000181325
degauss,1000401007
degenerate,1000092045
deglaze,1001668599
deglycerolise,1001991950
deglycerolize,1001991950
degrade,1001310556
degrade,1001804404
degrade,1000208136
degrease,1002369667
degust,1001198208
dehisce,1000308887
dehorn,1000198742
dehorn,1000197581
dehumanise,1001805279
dehumanise,1000480748
dehumanize,1001805279
dehumanize,1000480748
dehumidify,1000216483
dehydrate,1000213216
dehydrate,1000211822
dehydrate,1000211534
dehydrogenate,1000309181
deice,1000377478
deify,1000695167
deify,1000546220
deign,1002597468
deionize,1002369766
deject,1001818363
delay,1000460731
delay,1002648041
delay,1000461855
delay,1000441241
delegate,1002400537
delegate,1002396945
delete,1001551969
delete,1001001860
delete,1000201227
deliberate,1000814706
deliberate,1000814242
delight,1001819595
delight,1001193481
delight,1001821281
delimit,1002617665
delimit,1002699684
delimit,1000732286
delimitate,1002617665
delimitate,1000732286
delineate,1002742653
delineate,1002617665
delineate,1001693274
delineate,1001585566
delineate,1000991116
deliquesce,1000554130
deliquesce,1000377296
delist,1002369848
deliver,1000991634
deliver,1001440941
deliver,1002298282
deliver,1002556841
deliver,1002509014
deliver,1001064275
deliver,1000991901
deliver,1002557299
deliver,1002363326
deliver,1002240011
deliver,1001511711
deliver,1000056644
deliver_the_goods,1002529837
delocalize,1002369964
delouse,1000532243
delude,1002581157
deluge,1001527311
deluge,1000753137
deluge,1000218126
delve,1001312361
demagnetise,1001000807
demagnetise,1000401007
demagnetize,1001000807
demagnetize,1000401007
demand,1000756987
demand,1002634015
demand,1001019835
demand,1001071112
demand,1001071007
demand,1001020074
demarcate,1000732484
demarcate,1000732286
demasculinise,1000060604
demasculinize,1000060604
dematerialise,1000345146
dematerialize,1000345146
demean,1001804404
demilitarise,1001101801
demilitarise,1001090246
demilitarize,1001101801
demilitarize,1001090246
demineralise,1000575591
demineralize,1000575591
demise,1002225696
demist,1000362294
demo,1002153218
demob,1001090603
demobilise,1001100617
demobilise,1001090603
demobilize,1001100617
demobilize,1001090603
democratise,1002539573
democratise,1002539414
democratize,1002539573
democratize,1002539414
demodulate,1001354304
demolish,1001660001
demolish,1001660252
demolish,1001199565
demolish,1001085766
demonetise,1000495039
demonetize,1000495039
demonise,1000548380
demonize,1000548380
demonstrate,1002153218
demonstrate,1000666706
demonstrate,1000822637
demonstrate,1002527482
demoralise,1002585532
demoralise,1001818363
demoralize,1002585532
demoralize,1001818363
demoralize,1000623876
demote,1002404473
demulsify,1000502240
demulsify,1000502129
demur,1000809603
demur,1001018635
demyelinate,1001761040
demystify,1000519932
demythologise,1000135386
demythologize,1000135386
denationalise,1000412717
denationalize,1000412717
denaturalise,1000413785
denaturalise,1000413436
denaturalize,1000413785
denaturalize,1000413436
denature,1000555187
denature,1000554951
denature,1000554804
denazify,1000502369
denigrate,1000866139
denigrate,1000848188
denitrify,1000503413
denominate,1001032165
denote,1000934123
denote,1000933429
denote,1000976399
denounce,1000843259
denounce,1002513894
denounce,1000844108
denounce,1000843665
dent,1001282234
denudate,1000195256
denude,1000195256
deny,1000818217
deny,1000818664
deny,1002218972
deny,1002217607
deny,1002217856
deny,1001070402
deny,1000818828
deodorise,1002131328
deodorize,1002131328
deodourise,1002131328
deoxidise,1000238763
deoxidize,1000238763
deoxygenate,1002370072
depart,1001852660
depart,1002667330
depart,1002018017
depart,1002012411
depart,1002388582
depart,1002070232
depend,1002670312
depend,1000714537
depend_on,1002717862
depend_on,1002670095
depend_on,1002669926
depend_upon,1002717862
depend_upon,1002670095
depersonalise,1000388967
depersonalize,1000388967
depict,1001690851
depict,1000989103
depict,1001692151
depilate,1000037507
deplane,1002020150
deplete,1001159815
deplore,1000827994
deplore,1000913303
deploy,1001151793
deploy,1001382265
deplumate,1001386929
deplume,1002320028
deplume,1001386929
depolarise,1000575418
depolarize,1000575418
depone,1001015049
depopulate,1000532382
deport,1002523827
deport,1002509014
deport,1002504961
depose,1002410394
depose,1001015049
deposit,1001530857
deposit,1002315835
deposit,1001578506
deprave,1002585532
deprecate,1000858111
deprecate,1000857615
depreciate,1000857615
depreciate,1000316131
depreciate,1000315821
depress,1001818363
depress,1001977946
depress,1001577754
depress,1001577597
depress,1000225864
depressurise,1000404874
depressurize,1000404874
deprive,1002319255
deprive,1002318230
deprive,1000172745
depute,1002400537
depute,1002399587
depute,1002396945
deputise,1002399804
deputise,1002399587
deputize,1002399804
deputize,1002399587
deracinate,1002544219
deracinate,1001569697
derail,1002015895
derail,1002015717
derange,1001768438
derange,1000277400
derate,1000532724
derecognise,1002449965
derecognize,1002449965
deregulate,1002517671
derequisition,1002281047
derestrict,1002515773
deride,1000854604
derive,1000638236
derive,1002297086
derive,1000252677
derive,1000252501
derive,1002743062
derogate,1000866139
desacralize,1002226576
desalinate,1000532984
desalinise,1000532984
desalinize,1000532984
desalt,1000532984
descale,1001266712
descant,1001714695
descant,1001052523
descant,1001036519
descant_on,1001707988
descend,1001974840
descend,1002743062
descend,1002597468
descend,1000342819
describe,1000989103
describe,1000967067
describe,1001585566
describe,1000654017
descry,1002158742
desecrate,1002573980
desecrate,1000868726
desegregate,1002487489
desensitise,1002119407
desensitise,1000273482
desensitize,1002119407
desensitize,1000273482
desert,1000615748
desert,1002590182
desert,1001846309
deserve,1002652462
desex,1000061366
desexualise,1001957534
desexualise,1000061366
desexualize,1001957534
desexualize,1000061366
desiccate,1000213216
desiccate,1000211822
desiccate,1000211534
design,1001641910
design,1000711454
design,1001644092
design,1001643256
design,1001757404
design,1001637367
design,1000700338
designate,1001032165
designate,1002396945
designate,1000925764
designate,1000748465
designate,1000711208
desire,1001829179
desire,1001830665
desire,1001830320
desist,1001198570
desolate,1000615748
desolate,1000532382
desolate,1000389306
desorb,1000571282
desorb,1000571080
despair,1001814900
despatch,1001958986
despise,1001778720
despoil,1002349564
despoil,1001568253
despond,1001815139
desquamate,1000009485
destabilise,1000272976
destabilise,1000272510
destabilize,1000272976
destabilize,1000272510
destain,1002370167
destalinise,1000570395
destalinize,1000570395
destine,1000748465
destine,1000711208
destress,1000515811
destroy,1001622948
destroy,1001566925
destroy,1001085766
destroy,1001329210
destruct,1001623725
destruct,1001622948
desulfurize,1002370293
desulphurize,1002370293
desynchronise,1000395469
desynchronize,1000395469
detach,1001301254
detach,1002035467
detach,1001302344
detail,1000958282
detail,1000680024
detain,1002500687
detain,1000461855
detain,1000460731
detect,1002158938
deter,1000910052
deter,1000772186
deterge,1001395692
deteriorate,1000208905
deteriorate,1000092045
determine,1000920843
determine,1000702806
determine,1000701581
determine,1000949109
determine,1000699355
determine,1000702474
determine,1000765444
determine,1000922307
detest,1001778057
dethaw,1000376777
dethrone,1002396595
detick,1002370395
detonate,1000307505
detonate,1000307079
detour,1002070131
detox,1000079541
detoxicate,1000506430
detoxify,1000506430
detoxify,1000079541
detract,1000533195
detrain,1002020072
detransitivise,1000421862
detransitivize,1000421862
detribalise,1000159894
detribalize,1000159894
detusk,1000198588
devaluate,1000494865
devaluate,1000315821
devalue,1000494865
devalue,1000494639
devalue,1000315821
devastate,1000389306
devastate,1000261197
devein,1002370480
develop,1001742655
develop,1001742478
develop,1000546637
develop,1000094214
develop,1002630344
develop,1000171865
develop,1000927844
develop,1000604693
develop,1000343635
develop,1000252905
develop,1000411945
develop,1000254647
develop,1001630984
develop,1000544490
develop,1002143239
develop,1001472252
develop,1001077094
develop,1001076902
develop,1000403037
develop,1000340274
develop,1000234758
deviate,1002068815
deviate,1002667330
deviate,1002069013
devil,1001791774
devil,1001669402
devilise,1000548573
devilize,1000548573
devise,1001635953
devise,1001654986
devise,1002234194
devitalise,1000166760
devitalize,1000166760
devitrify,1000506798
devitrify,1000506593
devoice,1000952702
devolve,1002397527
devolve,1002234332
devolve,1000092045
devolve_on,1002717862
devote,1000888984
devote,1000734247
devote,1002219499
devour,1001568141
devour,1001824736
devour,1001199565
devour,1001199186
diabolise,1000548573
diabolize,1000548573
diagnose,1000647205
diagnose,1000647424
diagonalise,1000522954
diagonalize,1000522954
diagram,1001697348
dial,1000791970
dial,1000678054
dialyse,1000331236
dialyze,1000331236
diazotize,1000586375
dibble,1001570535
dibble,1001314783
dice,1001259431
dice,1001141159
dichotomise,1000657778
dichotomize,1000657778
dicker,1002264636
dictate,1000749139
dictate,1000628527
dictate,1002593176
didder,1000014027
diddle,1002578034
diddle,1001589199
die,1000359085
die,1002114272
die,1001788772
die,1000435327
die,1001833417
die,1001789061
die,1001557816
die,1001077307
die,1000539403
die,1000355499
die,1000224721
die_away,1000245945
die_back,1000242912
die_down,1000242912
die_down,1000224594
die_hard,1002653599
die_off,1000428636
die_out,1000428636
die_out,1001557816
diet,1001192545
diet,1001191757
differ,1002672316
differ,1000806464
differentiate,1000652006
differentiate,1000653662
differentiate,1000644465
differentiate,1000119332
differentiate,1000119074
differentiate,1000118882
diffract,1002033650
diffuse,1002064069
diffuse,1001231635
diffuse,1000970243
dig,1001312361
dig,1001313763
dig,1002424873
dig,1002148219
dig,1001903550
dig,1001313320
dig,1001232540
dig,1000589616
dig_in,1001533912
dig_in,1001175354
dig_into,1001229439
dig_out,1002148219
dig_out,1001314921
dig_out,1001313763
dig_up,1001316583
dig_up,1002148219
digest,1001199976
digest,1000592319
digest,1000670017
digest,1000482486
digest,1000482322
digest,1000398893
digest,1000245511
digest,1000209846
digitalise,1000564901
digitalize,1000564901
digitalize,1000081262
digitise,1000564901
digitize,1000564901
dignify,1002552573
dignify,1000545870
digress,1000782620
digress,1002070232
dike,1001590739
dilapidate,1001666329
dilapidate,1000209244
dilate,1000306318
dilate,1000957633
dilly-dally,1002648322
dillydally,1002648322
dilute,1000226497
dilute,1000488684
dim,1002166741
dim,1000314386
dim,1000314265
dim,1000313060
dim,1000311895
dimension,1000924113
dimension,1000142885
diminish,1000151509
diminish,1000442836
dimple,1000510530
dimple,1000028869
din,1002191956
din,1000608245
dine,1001170315
dine,1001170114
dine_in,1001169871
dine_out,1001169974
ding,1002185620
dingdong,1002185620
dinge,1000547689
dinge,1000547608
dip,1001579924
dip,1001194845
dip,1000433014
dip,1000287243
dip,1002316837
dip,1002166741
dip,1002044954
dip,1002043524
dip,1002041990
dip,1001980234
dip,1001664870
dip,1001580973
dip,1001580815
dip,1001315317
dip_into,1000627478
dip_solder,1001598412
diphthongise,1000746223
diphthongize,1000746223
direct,1000751211
direct,1001153025
direct,1001714176
direct,1002444366
direct,1002003830
direct,1001955339
direct,1001153576
direct,1001736802
direct,1000751382
direct,1000714920
direct,1001935739
direct,1000992844
direct,1000711834
dirty,1001536935
disable,1000513267
disable,1000091720
disabuse,1000993609
disaccord,1002724418
disadvantage,1002519126
disaffect,1001827478
disafforest,1000196368
disagree,1000806464
disagree,1002724418
disagree_with,1000070808
disallow,1000797525
disambiguate,1000959210
disappear,1000427911
disappear,1002160976
disappear,1000428350
disappear,1000224354
disappoint,1001802947
disapprove,1000676259
disapprove,1000808840
disarm,1001090246
disarm,1001834387
disarm,1001090416
disarrange,1001469362
disarrange,1000278887
disarray,1000277172
disarticulate,1001297235
disassemble,1001661660
disassociate,1002435427
disavow,1000821736
disband,1002034812
disband,1002033789
disbar,1002486177
disbelieve,1000686564
disbud,1001324331
disbud,1000197693
disburden,1001490553
disburse,1002306463
disc-jockey,1001035218
discard,1002227100
discase,1000049617
discern,1002197640
discerp,1001575341
discerp,1001563513
discharge,1002569639
discharge,1001379697
discharge,1002427126
discharge,1001491961
discharge,1001136664
discharge,1000905999
discharge,1000104622
discharge,1001492094
discharge,1001136251
discharge,1001100154
discharge,1000449635
discipline,1002559394
discipline,1002559125
disclaim,1000760242
disclaim,1000759420
disclose,1000935783
disclose,1002142175
disco,1001901399
discolor,1000283693
discolor,1000282836
discolor,1000281861
discolorise,1000280592
discolorize,1000280592
discolour,1000281861
discolourise,1000280592
discombobulate,1001795261
discombobulate,1000623406
discomfit,1001793821
discommode,1002513385
discompose,1001793821
disconcert,1001794768
disconcert,1001793821
disconnect,1001424071
disconnect,1001358741
discontent,1001820950
discontinue,1002686624
discontinue,1002689663
discontinue,1000363001
discord,1002724418
discount,1000802592
discount,1002324408
discountenance,1001796442
discountenance,1000734860
discourage,1000910052
discourage,1001823114
discourage,1000872241
discourse,1001036184
discourse,1000966726
discourse,1000816283
discover,1002158938
discover,1000600349
discover,1001641524
discover,1000723361
discover,1002291532
discover,1000935783
discover,1002132531
discover,1000654017
discredit,1000689639
discredit,1000849158
discredit,1000686564
discriminate,1000651669
discriminate,1002517971
discriminate,1002198211
discuss,1001036184
discuss,1000815640
disdain,1001778720
disdain,1000798638
disembark,1001983255
disembarrass,1002355171
disembody,1002355763
disembowel,1000197965
disembroil,1002683880
disenable,1000513267
disenchant,1001821722
disencumber,1001588680
disenfranchise,1002482269
disengage,1001514012
disengage,1001478583
disengage,1000220702
disentangle,1001588680
disentangle,1001466149
disentangle,1002683880
disentangle,1001526611
disentangle,1000038078
disestablish,1000173020
disesteem,1000696407
disfavor,1002519126
disfavour,1002519126
disfigure,1001552687
disforest,1000196368
disfranchise,1002482269
disgorge,1001544361
disgorge,1000076153
disgrace,1002552922
disgrace,1001804404
disgrace,1000849158
disgruntle,1001834542
disguise,1002163017
disgust,1002199359
disgust,1001812341
dish,1001182648
dish,1000264357
dish_out,1002299397
dish_out,1001182648
dish_the_dirt,1001043826
dish_up,1001182648
disharmonize,1000568681
dishearten,1001823354
dishevel,1001476664
dishonor,1002552922
dishonor,1002573434
dishonor,1002242725
dishonour,1002552922
dishonour,1002573434
dishonour,1002242725
disillusion,1001821722
disincarnate,1001648832
disincline,1000683044
disinfect,1000089076
disinfest,1002355616
disinherit,1002321077
disintegrate,1000398482
disintegrate,1000400274
disintegrate,1000399980
disinter,1002462490
disinvest,1002390514
disinvest,1002318886
disinvest,1000177253
disinvolve,1002683880
disjoin,1001296999
disjoin,1001296785
disjoint,1002435427
disjoint,1001297235
disjoint,1001296999
disjoint,1001296785
disk,1001746296
disk-jockey,1001035218
dislike,1001780648
dislocate,1000466675
dislocate,1000415748
dislodge,1001531310
dislodge,1001887337
dislodge,1001530296
dismantle,1001665698
dismantle,1001661660
dismantle,1000194878
dismay,1001818363
dismay,1001786469
dismember,1001575055
dismember,1001575341
dismiss,1000802592
dismiss,1000803288
dismiss,1002471362
dismiss,1002407967
dismiss,1000902491
dismiss,1000339369
dismount,1001962311
disobey,1002548878
disoblige,1002513385
disoblige,1000887694
disorder,1001768023
disorder,1000277172
disorganise,1002440987
disorganize,1002440987
disorient,1002164171
disorientate,1002164171
disown,1002321077
disown,1000759589
disparage,1000847588
dispatch,1001958986
dispatch,1002569639
dispatch,1002488014
dispatch,1002374632
dispatch,1001327810
dispel,1002006752
dispel,1002034269
dispense,1002299397
dispense,1002539973
dispense,1000080825
dispense_with,1002350643
dispense_with,1002539728
dispense_with,1002308215
disperse,1001378910
disperse,1002034269
disperse,1000331375
disperse,1002032840
disperse,1001619512
disperse,1000970243
dispirit,1001818363
displace,1002017423
displace,1002411141
displace,1002407967
displace,1001854282
display,1002144506
display,1002540893
displease,1001821097
displume,1002320028
displume,1001386929
disport,1002498011
disport,1001887709
dispose,1002359918
dispose,1002227100
dispose,1000682760
dispose,1001499136
dispose,1000301542
dispose_of,1002442187
dispossess,1002319638
dispread,1002081677
disprove,1000669342
dispute,1000870790
dispute,1000777201
disqualify,1000302119
disqualify,1000974640
disquiet,1001768023
disregard,1001061436
disregard,1000802592
disregard,1000618547
disrespect,1002463257
disrespect,1000696407
disrobe,1000049617
disrupt,1000780320
disrupt,1000555375
disrupt,1000521437
diss,1000850100
dissatisfy,1001820612
dissect,1001553002
dissect,1000645135
dissemble,1000839722
dissemble,1002152033
dissemble,1001725433
disseminate,1000970243
dissent,1000806315
dissent,1002527076
dissent,1000806464
dissertate,1000816283
dissever,1002473085
dissimilate,1000160820
dissimilate,1000160688
dissimilate,1000160461
dissimulate,1002152254
dissipate,1002034269
dissipate,1002032840
dissipate,1001198337
dissipate,1002620865
dissociate,1002435427
dissociate,1000716178
dissociate,1000210024
dissolve,1000448726
dissolve,1000448264
dissolve,1000356457
dissolve,1002033789
dissolve,1001788618
dissolve,1001788411
dissolve,1000448905
dissolve,1000447284
dissolve,1000376777
dissolve,1000356609
dissolve,1000339369
dissonate,1002139793
dissonate,1000568681
dissuade,1000772186
distance,1002688950
distance,1002086042
distemper,1001687317
distend,1000306318
distend,1000257973
distend,1000257748
distil,1000365521
distil,1000229706
distil,1000229452
distil,1000068238
distill,1000476114
distill,1000229452
distill,1000229706
distill,1000365521
distill,1000068238
distinguish,1000652006
distinguish,1002197640
distinguish,1000653662
distinguish,1000924409
distinguish,1000654017
distort,1000837582
distort,1001225746
distort,1001353381
distort,1000838605
distort,1000477675
distract,1001795785
distract,1001768023
distrain,1002358748
distrain,1002358660
distrain,1002281298
distress,1002609431
distress,1001802111
distribute,1002299397
distribute,1001381221
distribute,1002485579
distribute,1002206426
distribute,1002047080
distribute,1000970243
distribute,1002760730
distribute,1002760571
distribute,1002760473
distribute,1001506762
district,1002517816
distrust,1000689827
disturb,1001774422
disturb,1001422127
disturb,1001210147
disturb,1000521099
disturb,1000260641
disunify,1000369315
disunite,1002435427
disunite,1001559703
ditch,1002233050
ditch,1002232144
ditch,1002229727
ditch,1001984934
ditch,1001565672
ditch,1001314556
dither,1001824127
dither,1001823849
ditto,1000961059
divagate,1000782620
divaricate,1002716011
divaricate,1001582991
dive,1001971380
dive,1001966872
dive,1001966678
dive-bomb,1001135093
diverge,1002036260
diverge,1002738478
diverge,1002715780
diverge,1002667330
diversify,1000438078
diversify,1000437621
diversify,1000437357
divert,1002068815
divert,1001956222
